chicken_gene_id,gene_name,gene_id,chromosome,is_X,is_Y,CO_Mega_human,CO_Mega_chicken,exp_codon_score_human,exp_codon_score_chicken,normalized_score,log2_normalized_score
ENSGALG00010016863,MYNN,MYNN,3,0,0,0.1237678261704218,-1.311650409300256,1.0895767518243196,0.40285975379020755,2.7046056141704473,1.4354182354706775
ENSGALG00010010310,NT5DC3,NT5DC3,12,0,0,-0.0281602635360691,-0.0764458650158649,0.9806700590093897,0.9483911694789172,1.034035417630689,0.04828560147979559
ENSGALG00010019926,KIF7,KIF7,15,0,0,-3.5065266854877333,-3.12519474599748,0.08798938598334109,0.11461003341851836,0.7677284733181486,-0.38133193949025335
ENSGALG00010012426,MIEF1,MIEF1,22,0,0,-1.63059241970368,-1.8536853044906136,0.32295556387691293,0.2766846850058506,1.1672332491770694,0.22309288478693348
ENSGALG00010004501,TAGLN3,TAGLN3,3,0,0,-1.3413478633025022,-0.912188929731331,0.3946517732570018,0.5313782453943692,0.7426946373465213,-0.42915893357117113
ENSGALG00010027396,GRM2,GRM2,3,0,0,-1.4080053032529811,-1.774145015955208,0.37683234217590944,0.29236752651218123,1.2888994433525403,0.3661397127022267
ENSGALG00010024927,NOM1,NOM1,7,0,0,-1.5197719555056448,-1.440699206282549,0.3487410371682439,0.36838872040248727,0.9466658935355646,-0.07907274922309565
ENSGALG00010024344,YEATS2,YEATS2,3,0,0,-0.8140235452687214,-1.185927485596452,0.5687933309618679,0.43954187266167427,1.2940594886159607,0.37190394032773055
ENSGALG00010016379,TFAP4,TFAP4,16,0,0,-3.311567889736388,-3.613745304302751,0.10072069932580435,0.08168724829330425,1.2330039440692024,0.3021774145663633
ENSGALG00010006532,KLHDC10,KLHDC10,7,0,0,-0.5863148540559884,-0.9244768003403924,0.666042039534757,0.5268715556065128,1.2641449940641358,0.33816194628440416
ENSGALG00010018314,SLC24A3,SLC24A3,20,0,0,-0.4711676064381596,-0.4148612863216174,0.7213805315082735,0.7500916117305436,0.961723235171194,-0.05630632011654238
ENSGALG00010018623,ARRDC4,ARRDC4,15,0,0,-0.9131530981608442,-1.38605462902586,0.5310232383059359,0.38260970429942287,1.38789798674413,0.4729015308650158
ENSGALG00010007425,ARSA,ARSA,22,0,0,-2.2372211431415696,-2.149777867085153,0.2120944620890844,0.22534730988809,0.941189234495024,-0.08744327605641668
ENSGALG00010009315,SLC26A3,SLC26A3,7,0,0,0.99725541318392,-0.7618306302848604,1.9961988116150409,0.589747527329807,3.384836254682079,1.7590860434687803
ENSGALG00010007324,GAN,GAN,16,0,0,0.1887713813552007,-0.8125726809133518,1.1397926395806197,0.5693656328293225,2.0018641341534797,1.0013440622685528
ENSGALG00010023135,GINS3,GINS3,16,0,0,-0.8955335771561952,-1.7883034287325428,0.5375483475460598,0.2895123046939669,1.8567374817256317,0.8927698515763475
ENSGALG00010017057,NDUFAB1,NDUFAB1,16,0,0,-0.0554143560744648,-1.106496625119735,0.9623180162955741,0.4644204401601863,2.0720836834047502,1.0510822690452704
ENSGALG00010011621,WASHC4,WASHC4,12,0,0,1.3602196413127956,-0.3276074648681514,2.5672426120349496,0.7968568792937106,3.221711048426174,1.6878271061809471
ENSGALG00010009842,PHETA2,PHETA2,22,0,0,-2.8365467796613637,-3.065901489552678,0.13999558356304512,0.11941852093338425,1.1723104797214785,0.22935470989131423
ENSGALG00010001693,NKIRAS1,NKIRAS1,3,0,0,0.5858411935044252,-1.2273024935714076,1.5009138734131369,0.4271153066932638,3.5140718440489653,1.8131436870758328
ENSGALG00010003017,PGM3,PGM3,6,0,0,0.7872128934835771,-0.0524567990544172,1.7257373313453126,0.9642928131953397,1.7896403537705563,0.8396696925379944
ENSGALG00010024434,B3GNT9,B3GNT9,16,0,0,-1.990633779028185,-0.8943384440500343,0.25162832236807225,0.5379938387843378,0.46771599268991054,-1.0962953349781506
ENSGALG00010027329,MINDY4,MINDY4,7,0,0,-1.4486377862051292,-1.725739600492615,0.3663671899905749,0.3023434855768565,1.211758173957558,0.277101814287486
ENSGALG00010001858,ADAMTS20,ADAMTS20,12,0,0,0.0384580169913704,-0.7134489350419686,1.0270155438664315,0.6098604504151368,1.6840172914432046,0.7519069520333391
ENSGALG00010027204,OMD,OMD,9,0,0,1.3002134082039856,-0.3597121700929746,2.4626530835064444,0.7793200451159317,3.16000223392188,1.6599255782969602
ENSGALG00010018808,MATCAP2,MATCAP2,7,0,0,0.0823889506138613,-1.6220571368708423,1.058769800761604,0.32487189904761743,3.259037804948519,1.7044460874847034
ENSGALG00010011280,FAM199X,FAM199X,X,1,0,-1.8578064950240856,-2.3600969688114395,0.2758954376744827,0.194778052729672,1.4164606012228271,0.5022904737873537
ENSGALG00010024558,PFDN5,PFDN5,12,0,0,-0.3163247517721963,-2.1596449127990973,0.8031131950056569,0.22381134712377976,3.588348872059163,1.843320161026901
ENSGALG00010028501,USP20,USP20,9,0,0,-2.410543294772646,-1.5423058186086978,0.18808500042924486,0.3433362711451191,0.547815702086851,-0.8682374761639481
ENSGALG00010023997,ARFGEF2,ARFGEF2,20,0,0,-0.360639502629418,-0.3096040413506661,0.7788192763469252,0.8068631785844135,0.9652432990105095,-0.051035461278751804
ENSGALG00010011578,MYLK4,MYLK4,6,0,0,-0.6635481107924921,-0.6227134075761249,0.6313237319264605,0.6494483019311411,0.9720923590826445,-0.04083470321636715
ENSGALG00010017487,C1QTNF8,C1QTNF8,16,0,0,-3.050409207023309,-1.7394354079182173,0.1207077986157245,0.29948685603069275,0.40304873547890807,-1.3109737991050916
ENSGALG00010018276,ARHGAP17,ARHGAP17,16,0,0,-1.7352136840615555,-1.0793749699232935,0.3003645207446167,0.4732338017453189,0.6347063959439322,-0.655838714138262
ENSGALG00010010042,METTL25,METTL25,12,0,0,0.795488461447091,-0.6633462670857379,1.735664928757291,0.6314120649650642,2.7488624704270177,1.4588347285328287
ENSGALG00010021518,CPEB3,CPEB3,10,0,0,-1.3988648010027322,-1.4156664193190744,0.37922742314354746,0.3748365603198013,1.0117140729815683,0.01680161831634217
ENSGALG00010010186,TNPO1,TNPO1,5,0,0,0.8049018112514847,-0.4039111090898679,1.7470268864401766,0.7558065313527249,2.3114736562455853,1.2088129203413527
ENSGALG00010004408,SERAC1,SERAC1,6,0,0,0.4939033073413679,-0.5198532643439884,1.408249839685132,0.6974427660575014,2.0191618699347544,1.0137565716853565
ENSGALG00010011297,OSR2,OSR2,8,0,0,-2.0437941990831305,-1.975324756397188,0.24252507139829038,0.25431266978753925,0.9536491894049298,-0.06846944268594238
ENSGALG00010010740,CCDC134,CCDC134,22,0,0,-1.6983022244267063,-1.5237759456307205,0.3081485217999312,0.34777449903656094,0.886058416167932,-0.17452627879598592
ENSGALG00010021239,USP54,USP54,10,0,0,-1.760668106212382,-1.8331927466150888,0.29511146878572925,0.28064285863019267,1.0515552408002018,0.07252464040270692
ENSGALG00010013324,PARVG,PARVG,22,0,0,-1.957958585176636,-0.7656211899323586,0.2573924096051674,0.5882000492227413,0.4375933153104809,-1.1923373952442775
ENSGALG00010002512,DAXX,DAXX,6,0,0,-2.284209955330505,-3.486045362744078,0.20529779603686904,0.08924744247367375,2.3003213352296106,1.201835407413573
ENSGALG00010008005,ANKRD42,ANKRD42,11,0,0,0.4644424835974163,-1.1400211103525906,1.3797840453378136,0.4537529380332115,3.0408266915438094,1.604463593950007
ENSGALG00010025743,SH2B3,SH2B3,12,0,0,-3.2681138706933304,-2.634783622427261,0.10380055979806681,0.161009350302504,0.6446865328196565,-0.6333302482660694
ENSGALG00010021691,PIGB,PIGB,15,0,0,0.9518789812497328,-0.3448685210383371,1.9343903883948281,0.7873797305777318,2.4567439486605642,1.2967475022880697
ENSGALG00010023279,FA2H,FA2H,16,0,0,-2.0251720864645737,-2.045660637932962,0.24567584336736892,0.24221151550258932,1.0143029032190773,0.020488551468388034
ENSGALG00010024747,TULP3,TULP3,12,0,0,-0.341673863089408,-1.7126451201332271,0.7891252110301238,0.3051001680916627,2.586446333235199,1.3709712570438193
ENSGALG00010016791,LRRTM1,LRRTM1,2,0,0,-2.372721334447535,-1.92937288215091,0.19308107448606607,0.2625432697185031,0.7354257250360526,-0.44334845229662473
ENSGALG00010002293,GYG2,GYG2,X,1,0,-1.6498160091246756,-1.2106498063346334,0.3186807964787294,0.43207396076983035,0.7375607544387371,-0.43916620279004204
ENSGALG00010000584,RBM14,RBM14,11,0,0,-1.138053016931643,-1.5606434013872297,0.4543723603980945,0.3389998637459762,1.34033198532071,0.4225903844555869
ENSGALG00010028512,NDUFA13,NDUFA13,19,0,0,-1.7613002169871077,-1.6109525700681453,0.29498219525715946,0.32738211858347027,0.9010333140169656,-0.15034764691896255
ENSGALG00010022279,EP400,EP400,12,0,0,-2.168759403034388,-1.1477578561941106,0.22240183504766325,0.45132610853361366,0.49277414012289367,-1.0210015468402776
ENSGALG00010021947,CDK2AP2,CDK2AP2,11,0,0,-2.6144882542962105,-2.0088699347813863,0.16329038467828513,0.24846767275986306,0.6571896571675971,-0.6056183195148243
ENSGALG00010004935,SVIL,SVIL,10,0,0,-1.4987658692629289,-0.8685000560084586,0.3538559616659304,0.5477160051528503,0.6460573697626023,-0.6302658132544702
ENSGALG00010001903,NARS2,NARS2,11,0,0,0.1001781231935439,-1.2785967331803911,1.0719057978478062,0.41219624481271194,2.600474437448706,1.3787748563739353
ENSGALG00010017423,TMEM204,TMEM204,16,0,0,-1.8915455493343616,-1.424790099780454,0.269518171437525,0.3724735536660647,0.723590087899656,-0.46675544955390763
ENSGALG00010024797,IKZF4,IKZF4,12,0,0,-2.5678087788817283,-2.611585399760437,0.16866017026854502,0.16361927291706,1.0308087015766187,0.04377662087870883
ENSGALG00010024962,MAB21L4,MAB21L4,2,0,0,-2.826220007786693,-2.9259665099676626,0.14100126316325481,0.13158194878362345,1.0715851563736962,0.09974650218097002
ENSGALG00010000633,VWC2,VWC2,7,0,0,-2.6418533868082807,-1.963176818817879,0.16022227220428278,0.25646310191448984,0.6247381046561007,-0.6786765679904017
ENSGALG00010024592,COMT,COMT,22,0,0,-1.857502342476934,-0.2673404516633616,0.27595360876668845,0.8308497719440303,0.33213418127444333,-1.5901618908135724
ENSGALG00010007915,HECW1,HECW1,7,0,0,-2.175449141506318,-1.424140411386,0.22137295096081858,0.37264132733576644,0.5940644118663513,-0.7513087301203182
ENSGALG00010007439,HSD17B2,HSD17B2,16,0,0,0.1787199281092419,-1.2887102212499468,1.1318791479030486,0.40931679763422557,2.7652887798524226,1.4674301493591888
ENSGALG00010012085,IPO8,IPO8,12,0,0,0.7941768898265469,-0.3707745455187453,1.734087731679141,0.7733671845292683,2.2422566749255624,1.164951435345292
ENSGALG00010027080,TBC1D22B,TBC1D22B,6,0,0,-1.0364589383029124,-1.697290892568245,0.4875226194002808,0.3083646102068205,1.5809940676178724,0.6608319542653328
ENSGALG00010010567,ERMN,ERMN,2,0,0,-0.3702272513536542,-2.5977176068186574,0.7736606212075555,0.16519963372524007,4.683186056539976,2.227490355465003
ENSGALG00010020291,SNX29,SNX29,16,0,0,-1.741014953681761,-0.8149756896989748,0.2991591399765031,0.5684180647321936,0.5263012534927967,-0.9260392639827861
ENSGALG00010014750,LONRF1,LONRF1,8,0,0,-0.6684831645735638,-1.185569406273746,0.6291678405361693,0.4396509812297051,1.431062063767912,0.5170862417001821
ENSGALG00010026958,CLTCL1,CLTCL1,22,0,0,-0.5345357858858648,-0.2055570606135827,0.6903807838931945,0.8672037734453893,0.7960998383924468,-0.32897872527228195
ENSGALG00010025080,BAZ2A,BAZ2A,12,0,0,-1.6745678552454013,-3.049375051362085,0.31325992945760145,0.12079435565039204,2.5933325093785933,1.374807196116684
ENSGALG00010010871,GCNT2,GCNT2,6,0,0,0.0301609671674629,-1.2252642178831112,1.0211260504064954,0.4277191723741561,2.3873749795654344,1.255425185050574
ENSGALG00010025312,PLEKHM3,PLEKHM3,2,0,0,-0.9460567528935132,-1.6489090464274934,0.5190492164557121,0.31888120090008343,1.6277197118884041,0.7028522935339803
ENSGALG00010018302,RAB11FIP5,RAB11FIP5,2,0,0,-3.3469701106549863,-2.658118560878552,0.0982791976168785,0.1584260452449465,0.6203474779978668,-0.6888515497764344
ENSGALG00010009400,CNTFR,CNTFR,9,0,0,-2.264083754586116,-1.918863261662135,0.20818185652668106,0.2644628054468351,0.7871876582982548,-0.34522049292398116
ENSGALG00010005547,LRP11,LRP11,6,0,0,-1.93555596492568,-1.578740185773841,0.2614204730975643,0.3347740981155855,0.7808861992880499,-0.356815779151839
ENSGALG00010005346,FBXO30,FBXO30,6,0,0,0.2776935042486457,-0.7777691462015118,1.2122552521165486,0.5832680094425616,2.0783846062037927,1.0554626504501572
ENSGALG00010024170,NUP160,NUP160,11,0,0,0.3965386067848175,-2.1790735287617973,1.3163458696773713,0.22081750834236583,5.961238669700262,2.575612135546615
ENSGALG00010013737,AFF4,AFF4,5,0,0,-1.4152687907769224,-1.76988609209679,0.3749398851752368,0.2932318885007426,1.2786463542292648,0.3546173013198677
ENSGALG00010021457,USB1,USB1,16,0,0,-1.6146455992788056,-2.686891267636108,0.3265451533448958,0.15529773918924503,2.1027038452051743,1.0722456683573025
ENSGALG00010004109,AGMO,AGMO,7,0,0,1.207157424476673,-0.4387707889186,2.308822756177219,0.7377629328030543,3.1294914037021146,1.6459282133952728
ENSGALG00010013580,RANBP3L,RANBP3L,5,0,0,0.1736507600504619,-0.9170744236568152,1.1279090661725846,0.5295818473379433,2.1298106644747383,1.0907251837072773
ENSGALG00010024488,ADGRG5,ADGRG5,16,0,0,-1.736455499042373,-2.578806711830038,0.3001060900531484,0.16737933062584678,1.7929698304505342,0.8423512127876651
ENSGALG00010018423,IGFALS,IGFALS,16,0,0,-3.075075783552137,-2.926329799038452,0.11866153176504639,0.13154881893674425,0.9020341856668834,-0.14874598451368495
ENSGALG00010012711,ELL2,ELL2,5,0,0,-0.569138502751299,-1.2560901781753913,0.6740191550419172,0.4186770727939999,1.6098783497838018,0.6869516754240923
ENSGALG00010002427,CYB5R4,CYB5R4,6,0,0,0.9016246979342526,-0.0160430983400334,1.868168645963091,0.9889413728065886,1.8890590456957823,0.9176677962742861
ENSGALG00010025791,FIGN,FIGN,2,0,0,-1.1555374056630503,-1.4685887738208807,0.44889893989129076,0.3613355799934516,1.24233251510805,0.31305136815783036
ENSGALG00010023587,SLC12A3,SLC12A3,16,0,0,-1.4693009246744406,-1.844975889561227,0.361157259604395,0.2783600564945724,1.297446422997967,0.37567496488678637
ENSGALG00010011972,IPO11,IPO11,5,0,0,1.1896942270342397,-0.3801049191769884,2.2810439231193276,0.7683817084889408,2.9686338156137384,1.569799146211228
ENSGALG00010021716,TFCP2L1,TFCP2L1,2,0,0,-2.216639400409999,-1.4822841655175505,0.21514192535370227,0.3579216790507455,0.6010866006336538,-0.7343552348924486
ENSGALG00010016310,HDAC8,HDAC8,X,1,0,0.1409408411553485,-0.8171828514239008,1.102623948179812,0.5675491136660157,1.9427815525207048,0.9581236925792493
ENSGALG00010013640,SNPH,SNPH,20,0,0,-3.209737639962956,-2.2967764051199047,0.10808680815770408,0.20351733578696263,0.5310938635264316,-0.9129612348430513
ENSGALG00010020293,SEMA4B,SEMA4B,15,0,0,-2.355957196444841,-2.628374280660976,0.1953377654652225,0.1617262444714919,1.2078297254942776,0.27241708421613464
ENSGALG00010024901,ZGPAT,ZGPAT,20,0,0,-2.6361877860722647,-1.9555815355925896,0.1608527174155428,0.257816850545828,0.6239030423147248,-0.680606250479675
ENSGALG00010016974,CFAP96,CFAP96,4,0,0,1.0087016104892133,0.608730779903696,2.0120994457574937,1.5249170632254965,1.3194812323114227,0.39997083058551736
ENSGALG00010014754,DIMT1,DIMT1,5,0,0,0.1842137328412736,-0.4910942649975663,1.1361975780769142,0.7114852409963047,1.5969376630861347,0.67530799783884
ENSGALG00010013237,SVOPL,SVOPL,7,0,0,-0.2219236346985873,-0.5982002374350016,0.8574214208009417,0.660577512262065,1.2979876015833622,0.3762766027364142
ENSGALG00010004868,NPAT,NPAT,11,0,0,-0.0107904789715718,-1.1676497191547115,0.992548510957679,0.4451459332389105,2.229714879648191,1.1568592401831397
ENSGALG00010009172,SPOPL,SPOPL,2,0,0,0.5106339482980804,-0.3646183189849775,1.424676088491707,0.776674325651746,1.8343288060876617,0.8752522672830578
ENSGALG00010027275,CPAMD8,CPAMD8,19,0,0,-2.0748693719190907,-0.8210040436781042,0.23735702063412473,0.5660478644978881,0.4193232331062178,-1.2538653282409866
ENSGALG00010014167,SLC38A9,SLC38A9,5,0,0,1.1084045890740182,0.6896820184069895,2.1560708533386115,1.6129279769620026,1.3367434157845253,0.4187225706670286
ENSGALG00010003218,MAP3K7,MAP3K7,6,0,0,-0.2180369021990404,-0.7672094310745207,0.8597344951095236,0.5875528649911992,1.4632461967867374,0.5491725288754804
ENSGALG00010016182,ELMO2,ELMO2,20,0,0,-0.9991046223514104,-1.4263491582157466,0.5003104105611839,0.37207125494095405,1.3446628943173284,0.4272445358643364
ENSGALG00010001368,WIPF3,WIPF3,7,0,0,-2.8321459065636674,-1.9247802189653709,0.1404232854906771,0.26338037945886156,0.5331577309562285,-0.9073656875982965
ENSGALG00010002459,G3BP2,G3BP2,4,0,0,0.2145898331881142,-1.452472850175948,1.1603739662377024,0.3653945826558983,3.17567369993128,1.6670626833640623
ENSGALG00010004835,HHLA2,HHLA2,3,0,0,0.5552650466827824,-0.1426074184300825,1.4694385683881337,0.9058804547798289,1.622110909485596,0.6978724651128649
ENSGALG00010010106,STMP1,STMP1,7,0,0,1.7417050220526171,0.6905014909084152,3.3443017433362767,1.613844404581491,2.0722578545008714,1.051203531144202
ENSGALG00010024579,ZNF740,ZNF740,12,0,0,-1.2202917204659869,-2.734778578414405,0.4291959237884758,0.150227561009327,2.856971922494494,1.5144868579484183
ENSGALG00010018049,SUGCT,SUGCT,7,0,0,0.6067930995054098,0.2312979034250907,1.5228703254098273,1.1738905509955018,1.2972847631479596,0.3754951960803192
ENSGALG00010001866,PUS7L,PUS7L,12,0,0,1.4604725311871911,-0.3201819248521896,2.751984856354095,0.8009688684874087,3.435819998286683,1.7806544560393807
ENSGALG00010016292,PHKA1,PHKA1,X,1,0,0.0403081377001885,-1.938467022048405,1.0283334395717576,0.2608935130364789,3.9415830144767647,1.9787751597485934
ENSGALG00010028498,C9orf78,C9orf78,9,0,0,-0.9971809818854408,-1.1530924713201272,0.5009779523746277,0.4496603336158437,1.1141252961899593,0.1559114894346865
ENSGALG00010020360,ABCG8,ABCG8,2,0,0,-1.4493699778908855,-0.5818192713912623,0.3661812997341883,0.6681207304560588,0.5480765422204953,-0.8675507064996231
ENSGALG00010008094,PIM3,PIM3,22,0,0,-2.602552105734773,-2.0471859343299954,0.16464697307083456,0.24195557151454317,0.6804843221431591,-0.5553661714047776
ENSGALG00010025889,TESMIN,TESMIN,11,0,0,-1.067217779923986,-0.7782904193665524,0.4772384607969538,0.583057301682934,0.8185103924081816,-0.2889273605574333
ENSGALG00010020352,ABCG5,ABCG5,2,0,0,-0.4633364930088763,-0.2674634042216181,0.7253069141968287,0.8307789664382433,0.8730443878549313,-0.19587308878725812
ENSGALG00010028013,CBARP,CBARP,19,0,0,-3.4490732124031336,-2.783259697034594,0.0915641579416554,0.14526311252495244,0.630333168208323,-0.6658135153685396
ENSGALG00010024453,HTR3A,HTR3A,11,0,0,-1.3671467516144666,-2.08882757776335,0.38765716849934995,0.23507164329788272,1.6491022186291986,0.7216808261488832
ENSGALG00010027887,ERC2,ERC2,3,0,0,-1.2308323000299757,-0.9928704131765198,0.4260715715429112,0.5024770420503035,0.8479423652956799,-0.23796188685345596
ENSGALG00010021275,MAP3K2,MAP3K2,2,0,0,-0.1388015186742706,-1.1251373730129282,0.9082733664435256,0.4584583652482857,1.9811468942259025,0.9863358543386574
ENSGALG00010017246,GGA2,GGA2,16,0,0,-1.0432836419315716,-2.063581019044824,0.4852218281751697,0.23922150306055387,2.028337009705796,1.0202973771132526
ENSGALG00010022162,POLE,POLE,12,0,0,-1.4211081655264142,-1.9360642810500208,0.3734253658000016,0.2613283809848063,1.4289506726853085,0.5149561155236067
ENSGALG00010005668,LNP1,LNP1,3,0,0,-1.8649201930074677,-1.7607438289399413,0.2745383899391361,0.2950959796780015,0.9303359206679226,-0.10417636406752646
ENSGALG00010026109,SPDEF,SPDEF,6,0,0,-2.980793988458732,-2.1791326508913382,0.12667519998070845,0.22080845935178675,0.5736881655375918,-0.8016613375673939
ENSGALG00010027876,ANAPC2,ANAPC2,9,0,0,-2.393513654345327,-2.6539887501121138,0.1903183198331928,0.1588802000788618,1.1978731128153564,0.2604750957667871
ENSGALG00010012442,CPLX1,CPLX1,4,0,0,-2.736611709314221,-0.6913598835071504,0.150036798656175,0.619269851372336,0.24228015997175578,-2.0452518258070707
ENSGALG00010021096,ZFAND4,ZFAND4,10,0,0,0.1457053980844005,-0.6257849872766721,1.1062714266488627,0.6480670604941206,1.7070323336683444,0.7714903853610726
ENSGALG00010007017,SRD5A2,SRD5A2,2,0,0,-0.603021053117331,-1.2470752279246438,0.6583738533698424,0.4213014458261607,1.5627144409124665,0.6440541748073129
ENSGALG00010024656,HYLS1,HYLS1,11,0,0,-0.3575832165299939,-1.9852533957099536,0.7804709196372936,0.25256849646310575,3.090135668409864,1.6276701791799597
ENSGALG00010024652,PUS3,PUS3,11,0,0,0.3938220448191067,-2.257242617982953,1.3138695524849602,0.20917138136777502,6.281306476505276,2.6510646628020598
ENSGALG00010024849,CENATAC,CENATAC,11,0,0,-1.402955830726297,-1.8381746124302916,0.37815357662088567,0.2796754235027246,1.3521158630415078,0.43521878170399453
ENSGALG00010020760,TXNDC11,TXNDC11,16,0,0,-1.512141618873832,-1.0984364042909014,0.35059039606344045,0.46702238135000185,0.7506929219323571,-0.41370521458293036
ENSGALG00010006347,PPP6R2,PPP6R2,22,0,0,-2.489039192611104,-1.8176994290330528,0.17812486271869374,0.28367296548038096,0.6279232933496195,-0.671339763578051
ENSGALG00010017589,ATPAF2,ATPAF2,17,0,0,-2.007531491360991,-1.6510556472539304,0.24869829269294572,0.3184070870802869,0.7810702172914763,-0.3564758441070608
ENSGALG00010019873,LGR4,LGR4,11,0,0,-0.0137852103855191,-0.907253538740684,0.9904903259638776,0.5331991779376383,1.8576366336403525,0.893468328355165
ENSGALG00010012529,BEND3,BEND3,6,0,0,-2.7910166974532853,-1.2589627720779433,0.14448416607989087,0.41784426155448207,0.3457847321927426,-1.532053925375342
ENSGALG00010012734,TMEM19,TMEM19,12,0,0,1.1107057644599987,0.1628111624741971,2.1595126453099764,1.1194663496522845,1.9290554342975461,0.9478946019858014
ENSGALG00010016399,ACSM5,ACSM5,16,0,0,-1.5039620908014246,-0.224664663441081,0.35258375472074305,0.8557939212431971,0.41199609621969585,-1.2792974273603437
ENSGALG00010017683,MYO15A,MYO15A,17,0,0,-2.3357246214717406,-2.385649297888416,0.19809651135898249,0.191358607590043,1.0352108737296752,0.04992467641667529
ENSGALG00010025496,ATG101,ATG101,12,0,0,-1.2954805519257082,-2.844485359944558,0.40740044127631697,0.1392273587861919,2.9261521932765526,1.5490048080188494
ENSGALG00010028518,MAU2,MAU2,19,0,0,-1.761982890805518,-1.7302704201354118,0.29484264463948906,0.301395457775463,0.978258421064674,-0.03171247067010629
ENSGALG00010019961,HTATSF1,HTATSF1,X,1,0,0.089949813940489,-0.6135441530191187,1.0643331575695607,0.6535891082533583,1.6284438405252326,0.7034939669596078
ENSGALG00010027169,ABCB8,ABCB8,7,0,0,-2.08546777773112,-2.485188785239666,0.23561972453239488,0.1786008949474942,1.319252765232018,0.39972100750854644
ENSGALG00010004901,CUL5,CUL5,11,0,0,1.345080302050894,-0.0302026855861841,2.5404433651165395,0.9792827075714156,2.59418791476135,1.375282987637078
ENSGALG00010003198,PRKG2,PRKG2,4,0,0,0.0998211542598621,-0.6394639804018782,1.0716406068515136,0.6419514154113362,1.6693484602177413,0.7392851346617405
ENSGALG00010016200,MICU3,MICU3,8,0,0,0.2929327207129404,-0.2413964875767971,1.2251281973950874,0.8459260836535573,1.4482686147987718,0.5343292082897373
ENSGALG00010024960,ARFRP1,ARFRP1,20,0,0,-1.4245826067625114,-0.5210694350542576,0.37252712785712067,0.696855079799129,0.5345833569362843,-0.9035131717082536
ENSGALG00010013252,PPM1H,PPM1H,12,0,0,-1.401134707810165,-1.2361930418242386,0.3786312236357652,0.42449131976945487,0.8919645844381536,-0.16494166598592636
ENSGALG00010018172,ACTL6A,ACTL6A,3,0,0,0.9293139044372084,-0.1257322834657737,1.904370128534938,0.9165387081983946,2.077784725839115,1.055046187902982
ENSGALG00010011668,SLCO1A2,SLCO1A2,12,0,0,1.6856443045322376,0.0622696984908971,3.2168402762368236,1.0441070953407188,3.0809485833319488,1.6233746060413405
ENSGALG00010003299,RAD23A,RAD23A,19,0,0,-2.6583635218615136,-2.1122110039589006,0.15839914773427616,0.2312922764675144,0.6848440862508598,-0.5461525179026131
ENSGALG00010017337,ABAT,ABAT,16,0,0,-1.27975736399617,-0.5696584402109066,0.4118647712404661,0.673776286899064,0.6112782228297181,-0.7100989237852633
ENSGALG00010002348,THAP12,THAP12,11,0,0,0.2068314464157641,-0.9403240772194824,1.1541505674106938,0.5211158073547114,2.214767909784572,1.1471555236352464
ENSGALG00010013296,AGXT2,AGXT2,5,0,0,-0.1727463697311542,0.313528774772457,0.8871522555652709,1.2427436871757325,0.7138658314824508,-0.48627514450361103
ENSGALG00010010585,FBXL5,FBXL5,4,0,0,0.6672436911894266,-0.8873292576738449,1.588036080515317,0.540613986559702,2.937467620142573,1.5545729488632714
ENSGALG00010007993,LRRC14,LRRC14,8,0,0,-2.354469427131656,-3.2318474592595803,0.19553931009184927,0.10644296742752488,1.8370336229585906,0.8773780321279241
ENSGALG00010024675,NR1D1,NR1D1,17,0,0,-2.316753329959374,-2.0026605203704237,0.20071866284991804,0.24953939179335313,0.8043566244488398,-0.31409280958895014
ENSGALG00010022745,PAPSS2,PAPSS2,10,0,0,-0.3698604702230632,-1.2204942389207205,0.7738573365101653,0.42913567959800075,1.8032929287890667,0.8506337686976573
ENSGALG00010024539,RAPGEFL1,RAPGEFL1,17,0,0,-2.453178278688311,-2.991661200167741,0.1826079804403451,0.12572459401416958,1.4524443834733287,0.5384829214794302
ENSGALG00010021965,PEX16,PEX16,11,0,0,-2.3187674894294865,-2.724823132260031,0.2004386332480963,0.15126780474900148,1.3250581217905815,0.40605564283054457
ENSGALG00010022877,KYAT3,KYAT3,1,0,0,1.3641402422724536,0.2648843574418716,2.574228719444843,1.201539733470043,2.142441608660313,1.0992558848305818
ENSGALG00010024649,NCOR2,NCOR2,12,0,0,-3.5989787678904204,-2.6229389559304908,0.0825276421119022,0.16233669407129056,0.5083733076125104,-0.9760398119599295
ENSGALG00010022067,TMEM130,TMEM130,7,0,0,-1.4066805030779506,-1.233543041764435,0.3771785392755101,0.4252717589865284,0.8869117953526234,-0.1731374613135156
ENSGALG00010027699,VANGL2,VANGL2,1,0,0,-1.982411310918355,-2.3968025542147755,0.2530665425327713,0.18988494691051386,1.332736199736953,0.41439124329642046
ENSGALG00010002150,EIF3A,EIF3A,10,0,0,-0.4793036057471287,-1.6327703479216322,0.7173237953114795,0.32246838996461197,2.2244778639859843,1.1534667421745035
ENSGALG00010024963,TNFRSF6B,TNFRSF6B,20,0,0,-3.1246195211070398,-2.832670205756646,0.11465573932778012,0.14037226262254665,0.8167976862785431,-0.2919493153503937
ENSGALG00010016733,PHC3,PHC3,3,0,0,-1.2831910392719976,-2.107963993706598,0.4108856812480388,0.23197415857792814,1.77125626305487,0.8247729544346005
