gene_id,gene_name,chromosome,is_X,CO_Mega,TE_mean
ENSMUSG00000036733,Rbm42,7,0,-0.22898954653423687,-0.0338633012950813
ENSMUSG00000044408,Sptssa,12,0,1.045912716681194,0.0327734021972728
ENSMUSG00000054630,Ugt2b5,5,0,-0.20834952064311807,0.3477782166843245
ENSMUSG00000062995,Ica1,6,0,-0.26772581368232196,-0.5219499499158831
ENSMUSG00000042182,Bend6,1,0,-0.5165974228925325,
ENSMUSG00000051515,Fam181b,7,0,-0.3759880139346521,-0.1840565151164773
ENSMUSG00000056306,Sertm1,3,0,-0.8994617516907812,
ENSMUSG00000034224,Slc38a8,8,0,-0.271838139437655,
ENSMUSG00000040367,Lrrd1,5,0,-0.7276519046907168,
ENSMUSG00000055489,Ano5,7,0,-0.22356315073655963,
ENSMUSG00000042124,Lce1f,3,0,-2.2349960895865344,
ENSMUSG00000037503,Fam168b,1,0,-0.4082770608025399,1.173871221960187
ENSMUSG00000050288,Fzd2,11,0,-0.18617428780399514,-0.3638729243971739
ENSMUSG00000030077,Chl1,6,0,-0.49224780963250936,
ENSMUSG00000047759,Hs3st3a1,11,0,-0.41163905609946916,-1.1321262968452457
ENSMUSG00000029155,Spata18,5,0,-0.7671666360339966,
ENSMUSG00000039457,Ppl,16,0,-0.9136330049641224,-0.8067575711302447
ENSMUSG00000036928,Stag3,5,0,-0.7313898680697264,
ENSMUSG00000032900,Spmip10,18,0,-0.3771394466862876,
ENSMUSG00000029642,Polr1d,5,0,-0.3474242510793406,-0.9001410499206749
ENSMUSG00000049119,Fam110b,4,0,-0.9060223934170466,
ENSMUSG00000072813,Pramel55,5,0,-0.3417221534760557,
ENSMUSG00000038132,Rbm24,13,0,0.08605136627679677,
ENSMUSG00000036980,Taf6,5,0,-0.7671029934468798,-1.4581735753715384
ENSMUSG00000036480,Prss56,1,0,-0.8543759728321518,
ENSMUSG00000063713,Klk1b24,7,0,-0.10298761794969558,
ENSMUSG00000050901,Mtnr1b,9,0,-0.7675879419450986,
ENSMUSG00000049109,Themis,10,0,-0.5328455103367542,
ENSMUSG00000044320,1700001O22Rik,2,0,-1.009176661650157,
ENSMUSG00000050556,Kcnb1,2,0,-0.2987595987699567,
ENSMUSG00000047963,Stbd1,5,0,-0.8921735264156716,-0.4929926047795793
ENSMUSG00000045109,Krtap4-7,11,0,-1.4881008076735185,
ENSMUSG00000089996,Tmsb15b2,X,1,0.05481935970462182,
ENSMUSG00000041362,Shtn1,19,0,-0.5774930575171169,-0.0044121754711101
ENSMUSG00000062373,Tmem65,15,0,-0.37370393794867063,-1.3587327595975176
ENSMUSG00000048455,Sprr1b,3,0,-0.9591471389690227,
ENSMUSG00000040734,Ppp1r13l,7,0,-0.8047028682012289,-1.0098399325493757
ENSMUSG00000024084,Qpct,17,0,-0.7115498449807678,0.3545625007833418
ENSMUSG00000035397,Klf16,10,0,-0.8016122666094283,0.2453603266717079
ENSMUSG00000030935,Acsm3,7,0,-0.17219577628485894,-0.5657268249850153
ENSMUSG00000029390,Tmed2,5,0,0.2687962287208947,-0.0478005072055779
ENSMUSG00000060461,Dppa5a,9,0,0.30099859286535136,
ENSMUSG00000035910,Dcdc2a,13,0,-0.5600084174128366,
ENSMUSG00000031461,Myom2,8,0,-0.5050327953564082,-0.0659858294985854
ENSMUSG00000037989,Wnk2,13,0,-0.8085602204774585,
ENSMUSG00000062380,Tubb3,8,0,-0.3909532713370041,-0.407340066513331
ENSMUSG00000047026,Acsm4,7,0,-0.20555421784635364,
ENSMUSG00000048478,Spata33,8,0,-0.7686642568781981,-1.3332941803992246
ENSMUSG00000042628,Zfyve1,12,0,-0.7650973054010084,-1.2126128528908748
ENSMUSG00000031551,Ido1,8,0,-0.4854095812508916,
ENSMUSG00000031928,Mre11a,9,0,-0.6965552835094861,-0.3658364052429757
ENSMUSG00000039632,Odad3,9,0,-0.6795955345969471,-0.0231481783663242
ENSMUSG00000039775,Defb3,8,0,-0.8099899498796397,
ENSMUSG00000029521,Chek2,5,0,-0.7586457816849901,-0.4406493838301595
ENSMUSG00000005312,Ubqln1,13,0,-0.3534625396677118,-0.1755919353876102
ENSMUSG00000039826,Trub2,2,0,-0.5113200815002656,-0.6537679053454434
ENSMUSG00000014232,Cluap1,16,0,-0.07234620417356297,-1.118758598328969
ENSMUSG00000048899,Rimkla,4,0,-0.6617028609917686,
ENSMUSG00000037204,Atg101,15,0,-0.561369494593313,0.1382212956084957
ENSMUSG00000048772,Tmem53,4,0,-0.6629926118650751,-0.0808225066519131
ENSMUSG00000042092,Lce1c,3,0,-2.3327561726576995,
ENSMUSG00000042655,Shisal2b,13,0,-0.8161813577629928,
ENSMUSG00000079513,Ppp4r3c2,X,1,-0.4168523506450281,
ENSMUSG00000043154,Ppp2r3a,9,0,-0.6466528622458192,-1.5391495019317876
ENSMUSG00000070324,Fbxw22,9,0,-0.36809799957213585,
ENSMUSG00000073943,Or52z15,7,0,-0.2921951409871877,
ENSMUSG00000044700,Tmem201,4,0,-1.073245693076359,-0.2061320884669876
ENSMUSG00000001089,Luzp1,4,0,-0.9076481108848107,-1.177583137313261
ENSMUSG00000067297,Ifit1bl2,19,0,-0.7363075560257464,
ENSMUSG00000070526,Peg12,7,0,-1.191904768607504,-0.735720281148971
ENSMUSG00000078719,Msmp,4,0,-0.5287637519634796,-0.8970080264483176
ENSMUSG00000068220,Lgals1,15,0,0.2663975286490867,-0.0021978806391186
ENSMUSG00000067825,Pex26,6,0,-0.9374091592849361,-0.5062879250106423
ENSMUSG00000053390,Zfp952,17,0,-0.7621217666968061,-0.1290545222973269
ENSMUSG00000043999,Gpr75,11,0,-0.43354342869964846,
ENSMUSG00000069248,Serpinb6e,13,0,-0.24501114462458418,
ENSMUSG00000076433,Cep295nl,11,0,-1.0872243467020226,-0.7854719324918032
ENSMUSG00000062773,Tex101,7,0,-0.23474107774385544,
ENSMUSG00000027365,Trpm7,2,0,-0.4680719924095058,-2.4750457529138354
ENSMUSG00000037363,Letm2,8,0,-0.3100409635446173,-0.6922078332496414
ENSMUSG00000056293,Gsdmc2,15,0,-0.25787832214262885,
ENSMUSG00000006715,Gmnn,13,0,-0.5512494003922797,0.3370722988810468
ENSMUSG00000073176,Zfp449,X,1,-0.7747379438559356,
ENSMUSG00000050332,Amer1,X,1,-0.7022629504645472,-1.266748507476923
ENSMUSG00000058921,Slc10a5,3,0,-0.44201631166997934,-0.773390414356576
ENSMUSG00000074170,Plekhf1,7,0,-0.857275130831626,-0.0455433520881346
ENSMUSG00000025176,Hoga1,19,0,-0.37566564048318796,-0.1924113180998833
ENSMUSG00000096688,Mup17,4,0,-0.21646493212646334,1.7074080105792055
ENSMUSG00000059326,Csf2ra,19,0,-0.44583277251369147,-0.5564372669663704
ENSMUSG00000042096,Dao,5,0,-0.60113411502941,
ENSMUSG00000020788,Atp2a3,11,0,-0.4595875703675194,-0.8210062003762842
ENSMUSG00000025453,Nnt,13,0,-0.08801090867897265,-0.7455009249551499
ENSMUSG00000026743,Mllt10,2,0,-1.2827134830157423,-2.1023061215030765
ENSMUSG00000096141,Dnah7a,1,0,-0.213767526318275,
ENSMUSG00000030518,Entrep2,7,0,-0.8711324218808567,
ENSMUSG00000062861,Zfp28,7,0,-0.9318867307903638,
ENSMUSG00000062833,Sval3,6,0,-0.28856402085497024,
ENSMUSG00000027244,Atg13,2,0,-0.5393135171750938,-0.6283942568698453
ENSMUSG00000078566,Bnip3,7,0,-0.7641723539286716,0.1800987358766263
ENSMUSG00000063234,Gpr84,15,0,-0.5962711183723872,0.015467952942648
ENSMUSG00000069189,Zdhhc11,13,0,-0.43303575350132917,
ENSMUSG00000035653,Lrfn5,12,0,-0.7282333914163122,
ENSMUSG00000000103,Zfy2,Y,0,-0.7810238825356404,
ENSMUSG00000078508,Pramel30,4,0,-0.5814584014645678,
ENSMUSG00000078861,Zfp931,2,0,-0.7710933438310814,-0.5418568640196925
ENSMUSG00000066150,Slc31a1,4,0,0.10628495937200455,1.0046193140919897
ENSMUSG00000030319,Cand2,6,0,-0.799383524519504,
ENSMUSG00000070458,Vmn2r73,7,0,-0.17813703366351952,
ENSMUSG00000067199,Frat1,19,0,-0.9424701100046633,-1.583987395213634
ENSMUSG00000073002,Vamp5,6,0,-0.8367588175246041,-0.0249528669001308
ENSMUSG00000003208,Yju2,17,0,-0.5608387735506106,0.4598679950039835
ENSMUSG00000064010,Dppa1,11,0,-0.3909868907361176,
ENSMUSG00000069806,Cacng7,7,0,-0.49723184108899865,
ENSMUSG00000031273,Col4a6,X,1,-0.2038465194136112,
ENSMUSG00000054003,Tdrd9,12,0,-0.70825507910045,
ENSMUSG00000029320,1700016H13Rik,5,0,0.036714957264658565,
ENSMUSG00000062556,Scgb1b2,7,0,-0.12119952509931586,
ENSMUSG00000029699,Ssc4d,5,0,-0.9721185352798525,-0.0382778280515329
ENSMUSG00000020332,Meikin,11,0,-1.0097257264901494,
ENSMUSG00000070476,Fam217b,2,0,-0.837448082185297,
ENSMUSG00000055003,Lrtm2,6,0,-0.7039885719323866,
ENSMUSG00000057182,Scn3a,2,0,-0.1360298648695757,
ENSMUSG00000033871,Ppargc1b,18,0,-0.9950610183380704,-0.6768512710003406
ENSMUSG00000049235,Gm7324,14,0,-0.379301124230663,
ENSMUSG00000010067,Rassf1,9,0,-0.900815937595933,-0.4571714133417735
ENSMUSG00000024491,Rbm27,18,0,-0.7891841947283265,-0.7250346493709142
ENSMUSG00000095093,Vmn2r111,17,0,-0.38024358840258365,
ENSMUSG00000030269,Mtmr14,6,0,-0.8223986154041931,-1.2997567726550785
ENSMUSG00000053399,Adamts18,8,0,-0.8008951020959305,
ENSMUSG00000004947,Dtx2,5,0,-0.7540101543695688,-0.7546779211829254
ENSMUSG00000022197,Pdzd2,15,0,-0.818037392052112,
ENSMUSG00000029009,Mthfr,4,0,-0.42642114548018917,-1.252637300266628
ENSMUSG00000054052,Rdh19,10,0,-0.378553002777414,
ENSMUSG00000050212,Eva1b,4,0,-0.916488106167499,-0.847588132017337
ENSMUSG00000054874,Pcnx3,19,0,-0.9339240981159271,-2.5125400599495524
ENSMUSG00000032343,Impg1,9,0,-0.3442005639417687,
ENSMUSG00000071234,Syndig1l,12,0,-0.7721402747654675,
ENSMUSG00000028859,Csf3r,4,0,-0.5590018513110238,-0.491025960042211
ENSMUSG00000074576,Mocs3,2,0,-0.8711377345457976,-0.7886223544657369
ENSMUSG00000070493,Chchd2,5,0,-0.7314768610987201,0.2602252658766044
ENSMUSG00000030588,Yif1b,7,0,-0.18697670886300877,-0.1400310037044367
ENSMUSG00000058966,Tlcd3b,7,0,-0.28825603763115915,-0.9536176149833208
ENSMUSG00000048186,Bend7,2,0,-0.4658363201700553,-1.142714014301239
ENSMUSG00000078799,Sult2a5,7,0,0.2721420874303213,0.0
ENSMUSG00000054770,Kctd18,1,0,-0.7260387899440897,-1.1231851230349477
ENSMUSG00000089736,Tgfbr3l,8,0,-1.3644021548126464,
ENSMUSG00000027227,Sord,2,0,-0.284535175876794,0.4051269581954578
ENSMUSG00000058833,Rex1bd,8,0,-0.8007047836849779,-0.2668241962425141
ENSMUSG00000089942,Pira2,7,0,-0.6332540082085494,
ENSMUSG00000022961,Son,16,0,-0.8431485985227241,-1.00105750263781
ENSMUSG00000070904,Ifna4,4,0,-0.12117830989588718,
ENSMUSG00000071267,Zfp942,17,0,-0.9474810992010347,-1.0890379693511596
ENSMUSG00000039579,Grin3a,4,0,-0.4887107968752691,
ENSMUSG00000020527,Myo19,11,0,-0.7486143120614397,-1.6149644791813798
ENSMUSG00000030047,Arhgap25,6,0,-0.3171930767512787,
ENSMUSG00000030701,Plekhb1,7,0,-0.7357497469431298,-0.2004919407014274
ENSMUSG00000047547,Cltb,13,0,-0.5644031198572588,0.4351078110204365
ENSMUSG00000055817,Mta3,17,0,-0.6077971837593363,-0.1173611974563733
ENSMUSG00000054626,Xlr,X,1,0.17937332378927096,1.134230746197679
ENSMUSG00000030559,Rab38,7,0,-0.17735130543743338,0.3152846383472151
ENSMUSG00000072244,Trim6,7,0,-0.936375227488778,-1.2216653366481167
ENSMUSG00000062905,Vmn1r32,6,0,-0.2044445188903481,
ENSMUSG00000071324,Armc2,10,0,-0.666743444292397,
ENSMUSG00000039419,Cntnap2,6,0,-0.5346444878252612,
ENSMUSG00000029208,Guf1,5,0,-0.4554774146698861,-0.7260224750715887
ENSMUSG00000041538,H2-Ob,17,0,-0.4246069941827155,
ENSMUSG00000078680,Mup10,4,0,-0.09747633651966048,1.282369139708046
ENSMUSG00000075419,Dolk,2,0,-0.22700435542329878,-0.4993172100023188
ENSMUSG00000006418,Rnf114,2,0,-0.30571608376926207,-0.3344635531873958
ENSMUSG00000074785,Plxnc1,10,0,-0.4568976556020914,-2.343382006890143
ENSMUSG00000073794,I0C0044D17Rik,4,0,-0.48152663614946967,
ENSMUSG00000074881,Mageb3,2,0,-0.5352338996144521,-0.1346152444251083
ENSMUSG00000060630,Zfp735,11,0,-1.0644520576193681,
ENSMUSG00000060491,4930522H14Rik,4,0,-0.9884791054233073,
ENSMUSG00000001419,Mef2d,3,0,-0.9430325882815431,-0.3790590536018409
ENSMUSG00000040118,Cacna2d1,5,0,-0.2696183043291942,
ENSMUSG00000029655,N4bp2l2,5,0,-0.4763707318310182,-0.4855316137553097
ENSMUSG00000074141,Il4i1,7,0,-0.7054674465730422,-1.2273368388435784
ENSMUSG00000027341,Tmem230,2,0,-0.3305613009360542,1.1755384032215737
ENSMUSG00000047295,Smgc,15,0,-1.0633937848657613,
ENSMUSG00000020053,Igf1,10,0,-0.2354190149567401,1.0415489905265884
ENSMUSG00000051435,Fhad1,4,0,-0.48819999035105965,-1.6463762547856498
ENSMUSG00000024331,Dsc2,18,0,-0.4727000701470594,-0.6763661824920155
ENSMUSG00000038914,Dido1,2,0,-0.8638168608219328,-1.6288959421587004
ENSMUSG00000071506,Tmem139,6,0,-0.8255845406608309,
ENSMUSG00000058662,Or52a5b,7,0,-0.16143654409199648,
ENSMUSG00000075081,Or4a74,2,0,-0.3724339083395751,
ENSMUSG00000073006,Wmp,X,1,-1.1844756127849063,
ENSMUSG00000029601,Iqcd,5,0,-0.33592948222817043,
ENSMUSG00000026987,Baz2b,2,0,-0.6954072380463732,-1.5130344816122754
ENSMUSG00000028539,Artn,4,0,-1.0011959331838618,
ENSMUSG00000046295,Ankle1,8,0,-1.0079570386912131,
ENSMUSG00000074622,Mafb,2,0,-0.948495624869933,0.6314518277953576
ENSMUSG00000063358,Mapk1,16,0,-0.2051159423921476,0.3017988147765613
ENSMUSG00000020895,Tmem107,11,0,-0.31707079385103576,-0.4709726812081008
ENSMUSG00000018581,Dnah11,12,0,-0.3665428801720516,0.3588611693486271
ENSMUSG00000066613,Zfp932,5,0,-0.7405838517095411,-1.5444805249714904
ENSMUSG00000035126,Dnai4,4,0,-0.5225524155341041,
ENSMUSG00000030956,Fam53b,7,0,-1.2243783420395928,-1.2368407763146676
ENSMUSG00000028496,Mllt3,4,0,-1.343349862911401,-0.8844762471317726
ENSMUSG00000029869,Ephb6,6,0,-0.978504472929135,
ENSMUSG00000021238,Aldh6a1,12,0,-0.02664576796239615,0.27072272205229
ENSMUSG00000020455,Trim11,11,0,-0.8868614690863996,-0.9971235276336652
ENSMUSG00000031142,Cacna1f,X,1,-0.3750308798037434,
ENSMUSG00000075304,Sp5,2,0,-0.646760286089517,
ENSMUSG00000071470,Ccnb1ip1,14,0,-0.521773545270733,
ENSMUSG00000075271,Ift70a1,2,0,-0.27861511846696985,0.2710304118684666
ENSMUSG00000002409,Dyrk1b,7,0,-0.9410294311500902,-1.6975079000543998
ENSMUSG00000078502,Zfp268,4,0,-1.1300073370216097,
ENSMUSG00000036199,Ndufa13,8,0,0.20162385489269852,-0.2545438656346875
ENSMUSG00000074738,Fndc10,4,0,-0.5011447642129028,-1.1420976651886563
ENSMUSG00000059430,Actg2,6,0,0.012036191283167241,
ENSMUSG00000039069,Mtg2,2,0,-0.6282058938209545,-1.023489369219344
ENSMUSG00000058063,Trim31,17,0,-0.5663806627398102,
ENSMUSG00000040405,Havcr1,11,0,-0.6793204268818105,-0.7914875127196178
ENSMUSG00000052062,Pard3b,1,0,-0.5274409349939226,-0.973389933681821
ENSMUSG00000031785,Adgrg1,8,0,-0.7453728812598808,0.2913648576489865
ENSMUSG00000038593,Tctn1,5,0,-0.8375753321674644,0.3444515316302928
ENSMUSG00000000381,Wap,11,0,-0.20104425783290836,
ENSMUSG00000079247,Cwc22rt6,2,0,-0.6715298137148142,0.0
ENSMUSG00000059305,Vpreb1a,16,0,-0.6003215203913399,
ENSMUSG00000027525,Phactr3,2,0,-0.5880535713635862,
ENSMUSG00000023802,Nox3,17,0,-0.5508262016285901,
ENSMUSG00000026311,Asb1,1,0,-0.9148239673691876,-1.977168288230281
ENSMUSG00000030825,Hsd17b14,7,0,-0.5449496700352832,
ENSMUSG00000072726,Gm5797,14,0,0.1334105142452735,
ENSMUSG00000075510,Fam187a,11,0,-0.8428977763831522,
ENSMUSG00000067367,Lyar,5,0,-0.2930106768424654,0.1582729869116332
ENSMUSG00000069743,Zfp820,17,0,-0.9577303294659192,-1.1468934555813597
ENSMUSG00000031098,Syt8,7,0,-0.9223787285950742,
ENSMUSG00000070810,Sult2a6,7,0,0.26495728441955,0.3791773288908076
ENSMUSG00000079031,Eif1ad2,12,0,0.42967776745321196,
ENSMUSG00000072625,Gdf2,14,0,-0.468112424467261,-0.4188515946464959
ENSMUSG00000031161,Hdac6,X,1,-0.5414755601035282,-0.5328353736431732
ENSMUSG00000071169,Defb46,8,0,-0.45918344150923573,
ENSMUSG00000070436,Serpinh1,7,0,-0.19449403710736313,-0.2161177920742537
ENSMUSG00000079516,Reg3a,6,0,-0.46747540691683653,
ENSMUSG00000001023,S100a5,3,0,0.09548208151711357,
ENSMUSG00000038119,Cdon,9,0,-0.8317088788776523,
ENSMUSG00000044787,Spata32,11,0,-0.8045489519411433,
ENSMUSG00000087598,Zfp111,7,0,-1.3162812972606943,-0.9251134074371417
ENSMUSG00000070564,Ntn5,7,0,-1.0227988656614677,
ENSMUSG00000038602,Slc35f1,10,0,-0.25064272880827154,
ENSMUSG00000034177,Rnf43,11,0,-1.283876043475363,-2.6907093081418973
ENSMUSG00000027367,Stard7,2,0,-0.52263263444849,-0.795033946117799
ENSMUSG00000030852,Tacc2,7,0,-0.7487695542317976,-0.8012194130422382
ENSMUSG00000000838,Fmr1,X,1,-0.47775151252686143,-0.4804887709373431
ENSMUSG00000057594,Arl16,11,0,-0.049195334825951065,-0.3073428054773574
ENSMUSG00000001285,Myg1,15,0,-0.7661597411023013,-0.2978953749761567
ENSMUSG00000069707,Taar4,10,0,-0.22982229564034107,
ENSMUSG00000089857,Zfp882,8,0,-1.1475873267899264,-0.8361742808497439
ENSMUSG00000047810,Ccdc88b,19,0,-1.397165820097431,
ENSMUSG00000031981,Capn9,8,0,-0.5005749867660327,
ENSMUSG00000030131,Mug2,6,0,-0.4411149755874302,-0.6047905111064107
ENSMUSG00000040794,C1qtnf4,2,0,-0.24625218765746304,
ENSMUSG00000026109,Tmeff2,1,0,-0.6385250236896418,
ENSMUSG00000048763,Hoxb3,11,0,-0.5476086686355828,
ENSMUSG00000074656,Eif2s2,2,0,0.005193589729158177,0.5270223568571681
ENSMUSG00000033768,Nrxn2,19,0,-0.5609235080207107,
ENSMUSG00000073900,Or2ag20,7,0,-0.27642223214158435,
ENSMUSG00000094687,Defa25,8,0,0.1158644867530132,
ENSMUSG00000021948,Prkcd,14,0,-0.2103117397619627,-0.6833566454052692
ENSMUSG00000027281,Slx4ip,2,0,-1.0727626626691364,-0.7723083551402943
ENSMUSG00000054091,Arln,3,0,0.03980925806883917,1.2078983727772796
ENSMUSG00000058925,Ccdc192,18,0,0.03513649431373267,
ENSMUSG00000052372,Il1rapl1,X,1,-0.24227217583556993,
ENSMUSG00000020299,4930524B15Rik,11,0,-0.8671296143902367,
ENSMUSG00000028080,Lrba,3,0,-0.568687858221196,-1.3207475538321227
ENSMUSG00000020261,Slc36a1,11,0,-0.2904877179150702,-0.5137347507669091
ENSMUSG00000041688,Amot,X,1,-0.5036291335789169,-0.3408790125143773
ENSMUSG00000051790,Nlgn2,11,0,-0.5383996642073043,-1.971469100098632
ENSMUSG00000025058,Tasl,X,1,-1.1765101306342256,
ENSMUSG00000045211,Nudt18,14,0,-0.6256968239425138,-0.5672521898195219
ENSMUSG00000102918,Pcdhgc3,18,0,-0.5982646220697436,
ENSMUSG00000019256,Ahr,12,0,-0.8021779527903696,-0.1558021286590796
ENSMUSG00000025081,Tdrd1,19,0,-0.7844325237237584,
ENSMUSG00000068078,Krtap13-20,16,0,-0.9663138618401366,
ENSMUSG00000026657,Frmd4a,2,0,-0.9120698863847796,-0.395847048183905
ENSMUSG00000001175,Calm1,12,0,0.9018969829764139,0.8679305006456945
ENSMUSG00000079476,Fam236e,X,1,-0.7584113635956324,
ENSMUSG00000031278,Acsl4,X,1,-0.22136987698143606,0.2889129225222061
ENSMUSG00000045639,Zfp629,7,0,-1.202909465761845,-0.913240171164812
ENSMUSG00000021983,Atp8a2,14,0,-0.24097074250374106,
ENSMUSG00000029153,Ociad2,5,0,-0.9094351640464211,1.0505238437483606
ENSMUSG00000074212,Dnajb14,3,0,-0.5484390723126218,-0.7091340992657831
ENSMUSG00000012777,Acp4,7,0,-0.8713934876903586,
ENSMUSG00000084346,Cyp4a30b,4,0,-0.46221267442573044,
ENSMUSG00000017119,Nbr1,11,0,-0.6836915614813552,-0.7144535712568693
ENSMUSG00000061524,Zic2,14,0,-0.7570656178695714,
ENSMUSG00000034543,Morc2a,11,0,-0.5881110451676346,-1.0923623122325854
ENSMUSG00000028937,Acot7,4,0,-0.4137879451838842,-0.6146544688533517
ENSMUSG00000099974,Bcl2a1d,9,0,0.3175873045208615,0.0
ENSMUSG00000079262,Slco1a6,6,0,-0.2333654681857169,0.0
ENSMUSG00000069297,Vmn1r194,13,0,-0.46032943325419495,
ENSMUSG00000036356,Csgalnact1,8,0,-0.42450248122524314,
ENSMUSG00000091971,Hspa1a,17,0,-0.13728891348330308,-1.0302682766564966
ENSMUSG00000040441,Slc26a10,10,0,-0.4927679524932991,-0.7610563387867909
ENSMUSG00000074272,Ceacam1,7,0,-0.4522888092182846,0.99848971660729
ENSMUSG00000056972,Magel2,7,0,-0.8375826129541686,
ENSMUSG00000063522,Ly6m,15,0,-0.820603518089948,
ENSMUSG00000023022,Lima1,15,0,-0.5749845001128122,-0.1571907184853612
ENSMUSG00000079509,Zfx,X,1,-0.5072311104681546,-1.075361187314273
ENSMUSG00000035900,Gramd4,15,0,-0.4957436359153711,-1.7964170311081435
ENSMUSG00000072944,Nup62cl,X,1,0.02380369371022084,
ENSMUSG00000116895,Ermardl1,17,0,-0.6975108508173413,
ENSMUSG00000064090,Vrk2,11,0,-0.4497025003284172,-0.5577580061721563
ENSMUSG00000040613,Apobec1,6,0,-0.8358282392521126,-1.0017151530019626
ENSMUSG00000070972,Dnajc25,4,0,-0.4253414732232681,-0.5255235649218273
ENSMUSG00000059964,Or10al3,17,0,-0.4578265791547018,
ENSMUSG00000044903,Psg22,7,0,-0.6300451113413335,
ENSMUSG00000047414,Flrt2,12,0,-0.6091750683890744,
ENSMUSG00000057378,Ryr3,2,0,-0.403562972772356,
ENSMUSG00000052921,Arhgef15,11,0,-1.0745992871109795,-1.9517577757600797
ENSMUSG00000018543,Spmap1,11,0,-0.9666967619223712,
ENSMUSG00000079531,Pwwp4d,X,1,-0.5874895660387196,
ENSMUSG00000026718,Stam,2,0,-0.6196704071345938,0.0669595324172746
ENSMUSG00000028886,Eya3,4,0,-0.6130955648706724,-0.2975551711529393
ENSMUSG00000074433,Lce3e,3,0,-2.1616939405134055,
ENSMUSG00000070601,Vmn2r84,10,0,-0.2726773202847035,
ENSMUSG00000024299,Adamts10,17,0,-0.9542697061863628,-2.7322161688188458
ENSMUSG00000034438,Gbp8,5,0,-0.1838051946548731,-0.4062500868418131
ENSMUSG00000033009,Ogfod1,8,0,-0.44592626726966955,-0.6042364476269569
ENSMUSG00000000823,Zfp512b,2,0,-0.7006042623452053,-1.624396453308553
ENSMUSG00000096871,Gm10665,7,0,-0.6854563451650222,
ENSMUSG00000041247,Lamp3,16,0,-0.5419752869305974,
ENSMUSG00000066071,Cyp4a12a,4,0,-0.46938439333430715,-0.4047434745423823
ENSMUSG00000021614,Vcan,13,0,-0.6569279486631796,
ENSMUSG00000018474,Chd3,11,0,-0.49879494054995277,-3.1422193834998944
ENSMUSG00000072930,Gm15107,X,1,-1.301656180843807,
ENSMUSG00000015597,Zfp318,17,0,-0.9970997300061324,-1.4486947291056154
ENSMUSG00000064127,Med14,X,1,-0.6993176559256149,-1.3996287562669905
ENSMUSG00000048997,Atxn7l2,3,0,-0.9784150299352739,-0.7870518788986974
ENSMUSG00000048707,Tprn,2,0,-0.8673979456425922,-0.7819103547304384
ENSMUSG00000031099,Smarca1,X,1,-0.11885356852386408,
ENSMUSG00000079259,Trim71,9,0,-0.64061248180405,
ENSMUSG00000074061,Fbxw19,9,0,-0.509306035550539,
ENSMUSG00000040464,Gtpbp10,5,0,-0.32976904514566385,-0.5529769484108199
ENSMUSG00000066677,Ifi208,1,0,-0.6663247027633776,
ENSMUSG00000078903,Gm14391,2,0,-0.7917308331497424,0.0
ENSMUSG00000073909,Or56b34,7,0,-0.40350812251334567,
ENSMUSG00000020085,Aifm2,10,0,-0.38773805222187185,-0.0433508674957544
ENSMUSG00000068105,Tnfrsf13c,15,0,-0.7991337617272549,
ENSMUSG00000026672,Optn,2,0,-0.3294419061997811,-0.2828557419929622
ENSMUSG00000005505,Kbtbd4,2,0,-0.9538453069948822,0.0310923738594107
ENSMUSG00000033389,Arhgap44,11,0,-0.8138584378781246,-1.6389947430780072
ENSMUSG00000044566,Cage1,13,0,-0.8588327187314739,
ENSMUSG00000018666,Cbx1,11,0,-0.1252648436323458,0.4050464222654407
ENSMUSG00000043857,Mgat5b,11,0,-0.5459995188486229,
ENSMUSG00000049091,Sephs2,7,0,-0.23612355730834622,-1.4598557249741522
ENSMUSG00000070908,Gm13288,4,0,-0.47010094895478005,0.0
ENSMUSG00000038695,Josd2,7,0,-0.9517386726951482,-1.2332460808301644
ENSMUSG00000025528,2010106E10Rik,X,1,-0.5158312697788556,
ENSMUSG00000004221,Ikbkg,X,1,-1.1272472202148869,-1.6514485908235903
ENSMUSG00000057554,Lgals8,13,0,-0.4160166850925595,0.1366802666786842
ENSMUSG00000027593,Raly,2,0,-0.672074698488677,-0.029755081171842
ENSMUSG00000018211,Wfdc15b,2,0,-0.028383804163535586,
ENSMUSG00000074457,S100a16,3,0,-0.70694682916114,0.1466897744505325
ENSMUSG00000028836,Slc30a2,4,0,-0.4904896963966543,
ENSMUSG00000040938,Slc16a11,11,0,-0.6713958633839834,-0.9404355318574058
ENSMUSG00000026547,Tagln2,1,0,-0.1561687531628948,0.441464248301527
ENSMUSG00000074195,Clca4b,3,0,-0.4392252203692433,
ENSMUSG00000022674,Ube2v2,16,0,0.1856049489354863,1.575313037154371
ENSMUSG00000044864,Ankrd50,3,0,-1.2897656704871707,-2.170391595161183
ENSMUSG00000070473,Cldn3,5,0,0.09677588629911682,0.3392461898889791
ENSMUSG00000106715,Tmem265,7,0,-0.6380108515376364,-5.669956881204906
ENSMUSG00000069170,Adgrv1,13,0,-0.5477541007084437,-1.4751937613419932
ENSMUSG00000074199,Krtdap,7,0,-0.1584602270497495,
ENSMUSG00000025650,Col7a1,9,0,-0.4983544223671519,
ENSMUSG00000066036,Ubr4,4,0,-0.6323973907465348,-1.6362045597891233
ENSMUSG00000033487,Fndc3a,14,0,-0.6738377046627946,-0.3704375384612756
