gene_id,gene_name,l1_diff,rmse_diff
ENSMUSG00000074121,Ntf5,0.00476190476258,0.00010594778937251613
ENSMUSG00000040167,Ikzf5,0.00238095238084003,4.569779792581128e-05
ENSMUSG00000038206,Fbxo8,0.0031249999999999976,5.897783042171316e-05
ENSMUSG00000033157,Abhd10,0.0033557046984300024,6.26082057543231e-05
ENSMUSG00000042751,Nmnat2,0.003246753247140001,6.771779937913812e-05
ENSMUSG00000032589,Bsn,0.00025361399947994756,5.271388220644254e-06
ENSMUSG00000053565,Eif3k,0.23154442173302345,0.0058319814757226045
ENSMUSG00000040365,Trim41,0.0015847860537000066,3.486518071882813e-05
ENSMUSG00000046791,Riox1,0.0016556291388600127,3.430221101785936e-05
ENSMUSG00000033676,Gabrb3,0.002109704640700016,3.955309379710692e-05
ENSMUSG00000070283,Ndufaf3,0.005376344085520025,0.00011106807934022046
ENSMUSG00000043487,Acot6,0.002380952381150022,4.833244138497547e-05
ENSMUSG00000035459,Stab2,0.00039062500000000273,7.345591045994924e-06
ENSMUSG00000040913,Fbxw4,0.002433090024440015,4.8806089923981123e-05
ENSMUSG00000041552,Ptchd1,0.0011248593924699716,2.0636867703876138e-05
ENSMUSG00000051481,Krtap31-2,0.005617977528020023,0.00018627511492780494
ENSMUSG00000041845,Rhod,0.0047393364924400334,9.678983754013836e-05
ENSMUSG00000061410,Zcchc14,0.11574271917518572,0.002595826624174592
ENSMUSG00000040843,Tiprl,0.0036764705886399365,7.609118979731064e-05
ENSMUSG00000053553,Chlsn,0.005102040815380016,0.0001337903356912251
ENSMUSG00000059674,Cdh24,0.001278772378929989,2.646386847960674e-05
ENSMUSG00000062148,Ear6,0.006410256410240003,0.00012872785315309917
ENSMUSG00000035673,Sbno2,0.0007407407405589931,1.5135292120010046e-05
ENSMUSG00000042444,Mindy2,0.0016611295678399603,3.3082246162670894e-05
ENSMUSG00000053164,Gpr21,0.002857142857080018,5.571226783110063e-05
ENSMUSG00000037772,Mrpl23,0.006802721088199908,0.0001532628367667854
ENSMUSG00000038224,Serpinf2,0.0020325203258599856,4.3276657982255036e-05
ENSMUSG00000042414,Prdm14,0.0017793594308999775,3.319377466953504e-05
ENSMUSG00000031786,Drc7,0.0011402508552699384,2.6598852795349134e-05
ENSMUSG00000043060,Fscb,0.0009407337720599919,2.464930414267594e-05
ENSMUSG00000062278,Krtap2-20,0.0072992700725100145,0.00029428984252317947
ENSMUSG00000040653,Ppp1r14c,0.006060606061039968,0.000136643920985358
ENSMUSG00000035576,L3mbtl1,0.0012091898424900077,2.3470511516639555e-05
ENSMUSG00000041654,Slc39a11,0.03885818719832299,0.0011120588913151753
ENSMUSG00000031918,Mtmr2,0.0015527950310500146,2.8521837688068986e-05
ENSMUSG00000054766,Set,0.003597122302099993,9.241010668517775e-05
ENSMUSG00000036422,Pcdh8,0.0009337068157599989,1.9490684049440472e-05
ENSMUSG00000041380,Htr2c,0.002173913043520042,4.112408707484565e-05
ENSMUSG00000032290,Ptpn9,0.0016835016843899176,3.154844282553066e-05
ENSMUSG00000036632,Alg5,0.0030769230769099472,6.047927256991045e-05
ENSMUSG00000067225,Cyp2c54,0.0020366598780000014,3.95176300562141e-05
ENSMUSG00000031536,Polb,0.0029761904761699907,6.0501685234724555e-05
ENSMUSG00000047221,Fam185a,0.002638522427599946,5.161989225615329e-05
ENSMUSG00000036995,Asap3,0.0011049723755900088,2.2632713435126114e-05
ENSMUSG00000035383,Pmch,0.00602409638535999,0.0001294615290815849
ENSMUSG00000032020,Ubash3b,0.001564945226600006,2.858469684346432e-05
ENSMUSG00000034613,Ppm1h,0.0019455252918799393,3.789026000691659e-05
ENSMUSG00000055917,Zfp277,0.1656462636011481,0.0037174531593538456
ENSMUSG00000034981,Parm1,0.00336700336794,7.143889588486799e-05
ENSMUSG00000035420,Fam170a,0.002994011976329998,6.533407468135775e-05
ENSMUSG00000025178,Pi4k2a,0.0020833333331399624,4.1445178482906135e-05
ENSMUSG00000035069,Oma1,0.001915708812300014,3.5974609947487874e-05
ENSMUSG00000025877,Hk3,0.0010834236186399934,2.2127416988300822e-05
ENSMUSG00000050957,Insl6,0.00520833333305998,0.00010607214152510364
ENSMUSG00000046556,Zfp319,0.0017182130578800052,4.186247211317029e-05
ENSMUSG00000056962,Jmjd6,0.002475247524880049,4.8573113514585526e-05
ENSMUSG00000033295,Ptprf,0.0005265929438699869,1.0662213694656873e-05
ENSMUSG00000044197,Gpr146,0.002994011976320007,7.076733291201823e-05
ENSMUSG00000044287,Nrn1l,0.006134969324949928,0.00014285397392152852
ENSMUSG00000049907,Rasl11b,0.0040322580648800045,8.451724402335112e-05
ENSMUSG00000037852,Cpe,0.0020964360588000067,4.152307495955e-05
ENSMUSG00000038323,1700066M21Rik,0.0027322404371799953,5.179966023383415e-05
ENSMUSG00000032936,Camkv,0.0019493177392700101,4.2328553682602695e-05
ENSMUSG00000031954,Cfdp1,0.0033783783792999626,8.259550097135812e-05
ENSMUSG00000078627,Marchf10,0.0012674271230600082,2.452279554119908e-05
ENSMUSG00000045281,Gpr20,0.0027855153207899884,6.237357558396739e-05
ENSMUSG00000042340,Ctf1,0.050386336925520595,0.0015044142401113869
ENSMUSG00000062591,Tubb4a,0.0022471910111400125,4.813743547511487e-05
ENSMUSG00000054499,Dedd2,0.0030211480362299903,7.38006134389542e-05
ENSMUSG00000046846,Spesp1,0.0024999999999999307,5.0054646353340315e-05
ENSMUSG00000039615,Stub1,0.0032786885247899616,7.591173011020848e-05
ENSMUSG00000027223,Mapk8ip1,0.056186550598655696,0.0014739529422997256
ENSMUSG00000039065,Atpsckmt,0.004032258064889996,8.049279797182966e-05
ENSMUSG00000037712,Fermt2,0.0014684287820500171,2.8455619441063704e-05
ENSMUSG00000043964,Orai3,0.003436426116439951,7.187130355063881e-05
ENSMUSG00000036894,Rap2b,0.005434782607999983,0.00013830761482933886
ENSMUSG00000054422,Fabp1,0.007812499999999986,0.00019147634653482673
ENSMUSG00000041653,Pnpla3,0.0025974025980399756,5.4098691550608014e-05
ENSMUSG00000042707,Dnali1,0.0038610038614399884,9.14919820231888e-05
ENSMUSG00000042942,Greb1l,0.0005224660399699918,9.71000491998793e-06
ENSMUSG00000090112,Shprh,0.02485243038247207,0.0005062884705170093
ENSMUSG00000052214,Opa3,0.005555555555519983,0.00014388346642960458
ENSMUSG00000042111,Ccdc115,0.00552486187829998,0.00012439927900756697
ENSMUSG00000042433,Dnaaf6,0.00456621004614006,0.0001029634807707303
ENSMUSG00000048206,Dnajb8,0.004385964913100046,9.539593360012209e-05
ENSMUSG00000061068,Mcpt4,0.004048582995250104,7.753759999487491e-05
ENSMUSG00000031079,Zfp300,0.0015479876155699802,3.373855336496679e-05
ENSMUSG00000031616,Ednra,0.0023364485983400143,4.641370407146504e-05
ENSMUSG00000044164,Rnf182,0.004032258064679997,8.441379570478721e-05
ENSMUSG00000038390,Gpr162,0.001697792869339991,3.3239586620127526e-05
ENSMUSG00000039768,Dnajc11,0.0017857142855899836,3.6429564098173805e-05
ENSMUSG00000046733,Gprc5a,0.0028011204476799797,5.780252119282447e-05
ENSMUSG00000044788,Fads6,0.0029154518950399323,6.33433310256146e-05
ENSMUSG00000055799,Tcf7l1,0.035683760683824034,0.0007750662161376353
ENSMUSG00000040703,Cyp2s1,0.001992031872089973,4.397950736068927e-05
ENSMUSG00000021639,Gtf2h2,0.0025188916877600252,5.005879216521525e-05
ENSMUSG00000041741,Pde3a,0.0008756567424999767,1.6780288877995105e-05
ENSMUSG00000034413,Neurl1b,0.0018281535646000211,4.133359415393174e-05
ENSMUSG00000032908,Sgpp2,0.002816901407899998,5.872233028278482e-05
ENSMUSG00000038264,Sema7a,0.001503759398080001,2.892099604727611e-05
ENSMUSG00000039096,Rsad1,0.002257336342840036,4.7604391883560874e-05
ENSMUSG00000035085,1700020L24Rik,0.005263157895479927,0.00012741340622577488
ENSMUSG00000036611,Eepd1,0.0017543859649699935,3.3828654502034637e-05
ENSMUSG00000061457,Or7h8,0.0032051282051000175,6.569894002981609e-05
ENSMUSG00000026805,Barhl1,0.003048780488390005,6.515514832161373e-05
ENSMUSG00000037754,Ppp1r16b,0.0017574692443099783,3.775003899742554e-05
ENSMUSG00000047686,Rtl3,0.001805054151900009,4.088212518675301e-05
ENSMUSG00000038816,Ctnnal1,0.0013661202183999882,2.688150055224067e-05
ENSMUSG00000054266,Serpinb9d,0.0026455026464099894,5.250459182884479e-05
ENSMUSG00000046034,Otulin,0.0028328611903300095,5.867109841590751e-05
ENSMUSG00000035686,Thrsp,0.006622516555730024,0.00015356599465354853
ENSMUSG00000034108,Ccs,0.003636363636099987,7.526643174641441e-05
ENSMUSG00000055643,Ubqln5,0.001956947162230013,3.721553598606457e-05
ENSMUSG00000053641,Dennd4a,0.0005347593580999647,9.831636379896407e-06
ENSMUSG00000069708,Taar3,0.0029069767446999743,5.814322490325464e-05
ENSMUSG00000031492,Chrnb3,0.00215053763398001,4.1241809736406385e-05
ENSMUSG00000025017,Pik3ap1,0.0012315270936599791,2.4421391835867198e-05
ENSMUSG00000048003,Catsper4,0.0022573363428400246,4.831760601747768e-05
ENSMUSG00000050762,Prss27,0.0030395136776800074,6.51383817088791e-05
ENSMUSG00000042363,Lgalsl,0.005780346821680032,0.0001197101604349185
ENSMUSG00000031701,Dnaja2,0.002421307506289958,5.062267491153106e-05
ENSMUSG00000050234,Gja4,0.002994011976119988,6.34405264364419e-05
ENSMUSG00000023942,Slc29a1,0.002169197396989962,4.5004655740882226e-05
ENSMUSG00000052033,Pfdn4,0.007407407407959917,0.00017220960437722862
ENSMUSG00000049620,Prss33,0.0035971223026799717,7.700592922505907e-05
ENSMUSG00000029217,Tec,0.001584786054050001,3.07313259091032e-05
ENSMUSG00000049858,Suox,0.001828153564600029,3.484371060664793e-05
ENSMUSG00000031883,Car7,0.18341307814993035,0.003739143865230028
ENSMUSG00000004789,Dlst,0.002197802198640024,4.2438657270473144e-05
ENSMUSG00000055368,Slc6a2,0.001618122977140013,3.321897574216133e-05
ENSMUSG00000040446,Rprd1a,0.00319488817798997,6.473706435644236e-05
ENSMUSG00000048327,Ckap2l,0.001340482573699989,2.7703787373178568e-05
ENSMUSG00000104346,Pcdhga3,0.0010764262654900255,2.0596034837443115e-05
ENSMUSG00000034424,Gcsh,0.005847953217529993,0.00012658436706498394
ENSMUSG00000096705,Or10ak8,0.0031847133749599516,6.564360858331897e-05
ENSMUSG00000055805,Fmnl1,0.039145275371026744,0.0009309114968086875
ENSMUSG00000045690,Wdr89,0.0025839793274699784,5.0153782326857544e-05
ENSMUSG00000006344,Ggt5,0.0017421602785399842,3.384100711128301e-05
ENSMUSG00000036764,Dnajc12,0.005025125628099996,0.00010865199816125413
ENSMUSG00000020520,Galnt10,0.001655629138730021,3.311806944970967e-05
ENSMUSG00000030089,Slc41a3,0.0020449897741500033,4.568518672579766e-05
ENSMUSG00000044863,Defb36,0.014705882353099952,0.00039644039964311875
ENSMUSG00000046470,Sox18,0.002645502646259986,5.654632093979444e-05
ENSMUSG00000063058,Prr23a2,0.0039370078740599435,9.18460137181929e-05
ENSMUSG00000040389,Wdr47,0.0010857763301800054,2.0602850912692446e-05
ENSMUSG00000047298,Kcnv2,0.0017761989345400188,3.875452293853077e-05
ENSMUSG00000034209,Rasl10a,0.0049019607839299924,0.0001026825471648771
ENSMUSG00000050982,Apol10a,0.003134796238029992,6.391109962087491e-05
ENSMUSG00000053746,Ptrh1,0.0048780487801999665,0.00011190623465415887
ENSMUSG00000056749,Nfil3,0.0021598272138400147,4.4688481539108775e-05
ENSMUSG00000054793,Cadm4,0.002570694088119982,5.481936500640082e-05
ENSMUSG00000096068,Or5p62,0.0031746031754600057,6.389009335898378e-05
ENSMUSG00000045967,Gpr158,0.0008326394672900025,1.508771651613753e-05
ENSMUSG00000029823,Luc7l2,0.1411355953423805,0.0033545639947896613
ENSMUSG00000100133,Tgif2lx1,0.004310344827950006,9.433181168529399e-05
ENSMUSG00000034164,Emid1,0.0022471910110500194,4.904487206733365e-05
ENSMUSG00000036208,Nepro,0.0017699115049500326,3.452188895534839e-05
ENSMUSG00000038085,Cnbd2,0.0014836795249999854,3.0168256374923274e-05
ENSMUSG00000036545,Adamts2,0.000823723228990001,1.6213496239304987e-05
ENSMUSG00000041984,Rptn,0.0008936550491789471,2.427132975232697e-05
ENSMUSG00000035735,Dagla,0.0009569377992669963,1.98577010162456e-05
ENSMUSG00000018620,Mmp20,0.002070393374879959,4.027961381667613e-05
ENSMUSG00000032998,Foxj3,0.0016025641030099711,3.201852547586986e-05
ENSMUSG00000028601,Echdc2,0.0033670033677100078,7.264606754856133e-05
ENSMUSG00000056014,A430033K04Rik,0.0014684287817100152,3.0143725129671538e-05
ENSMUSG00000034518,Hmgxb4,0.0016806722687099972,3.728384191228924e-05
ENSMUSG00000051067,Lingo3,0.0016949152536899924,4.240592528770427e-05
ENSMUSG00000045629,Sh3tc2,0.0007751937988000014,1.5513029943517272e-05
ENSMUSG00000055235,Wdr86,0.0026246719158599585,5.43572512332923e-05
ENSMUSG00000049691,Nkx3-2,0.002994011976220002,6.86958290347582e-05
ENSMUSG00000066027,Pramel51,0.0019193857962600518,3.7872952756743325e-05
ENSMUSG00000035246,Pcyt1b,0.002702702703569976,5.27086393662097e-05
ENSMUSG00000049551,Fzd9,0.0016863406407100442,3.506619558955927e-05
ENSMUSG00000021703,Serinc5,0.0021645021652699856,4.4065692749043e-05
ENSMUSG00000024457,Trim26,0.001831501832080037,4.0544128120213295e-05
ENSMUSG00000044309,Apol7c,0.002702702703399975,5.813560341979319e-05
ENSMUSG00000055730,Ces2a,0.0017889087658400213,3.6349839256828476e-05
ENSMUSG00000042246,Tmc7,0.00137551581837003,2.8540624611269104e-05
ENSMUSG00000045275,Lca5l,0.0013586956519099887,2.7867534063977466e-05
ENSMUSG00000054555,Adam12,0.0011061946904700217,2.0916134026596165e-05
ENSMUSG00000059939,9430015G10Rik,0.00499999999999998,0.00010508342518451288
ENSMUSG00000041035,Dpcd,0.004901960784099999,0.00010580040366301408
ENSMUSG00000029597,Sds,0.0030487804885299973,7.047172096737804e-05
ENSMUSG00000028236,Sdr16c5,0.003225806451189992,6.247994374764153e-05
ENSMUSG00000054988,Agtr1b,0.0027777777773899566,5.4864954211951074e-05
ENSMUSG00000022024,Sugt1,0.002967359050089967,6.137369566509435e-05
ENSMUSG00000044949,Ubtd2,0.004255319149220066,8.829392145490534e-05
ENSMUSG00000043421,Hilpda,0.015384615385700002,0.0003965480292942791
ENSMUSG00000031821,Gins2,0.005376344085780051,0.0001276552384744711
ENSMUSG00000041298,Katnal1,0.0020449897745499993,4.086207325916716e-05
ENSMUSG00000039958,Etfbkmt,0.003906249999999986,7.87231941354223e-05
ENSMUSG00000044715,Gskip,0.006896551723619971,0.00015045368658204606
ENSMUSG00000037410,Tbc1d2b,0.0010351966871199622,2.1275164152261847e-05
ENSMUSG00000048779,P2ry6,0.0030395136775500067,6.60611588281423e-05
ENSMUSG00000037351,Actr1b,0.0026525198935999864,5.3817071779901924e-05
ENSMUSG00000049285,Mblac1,0.0038314176244200575,8.981547683881208e-05
ENSMUSG00000046694,Tent5b,0.0023364485981500075,5.186726400072255e-05
ENSMUSG00000045730,Adrb2,0.0023866348450900157,4.6809791440595743e-05
ENSMUSG00000020593,Lpin1,0.0403538912508514,0.0008758954371401699
ENSMUSG00000043932,Klri2,0.0040160642567999665,8.298800232060956e-05
ENSMUSG00000037771,Slc32a1,0.0019011406846300418,4.45899951063764e-05
ENSMUSG00000037916,Ndufv1,0.002150537634040011,4.366397550643099e-05
ENSMUSG00000059201,Lep,0.005952380952379989,0.00013999229758502856
ENSMUSG00000045589,Frrs1l,0.0034013605437599893,6.909514223154321e-05
ENSMUSG00000031715,Smarca5,0.0009505703418700234,1.8906984258719986e-05
ENSMUSG00000033220,Rac2,0.005181347150539994,0.00011666187991431173
ENSMUSG00000038092,Hsd3b5,0.0026737967911399495,5.3635212109896525e-05
ENSMUSG00000039853,Trim14,0.0022675736958900072,4.853359358472276e-05
ENSMUSG00000040265,Dnm3,0.00928485965574953,0.000280118091034271
ENSMUSG00000063787,Chchd1,0.008403361344160046,0.00018597423421596462
ENSMUSG00000032803,Cdv3,0.00421940928280002,9.482729784520737e-05
ENSMUSG00000039483,Asb6,0.0023866348451100166,5.382009016939091e-05
ENSMUSG00000041078,Grid1,0.0009900990107799762,1.936340714567346e-05
ENSMUSG00000036198,Arhgap36,0.09880858277561386,0.0024179376316140542
ENSMUSG00000046191,Pcdhb20,0.0012499999999999786,2.3947490687370998e-05
ENSMUSG00000051403,Ppp1r37,0.0014025245442800013,3.2196307533556836e-05
ENSMUSG00000032532,Cck,0.5768115942028351,0.012856485017832596
ENSMUSG00000033880,Lgals3bp,0.0017301038060599967,3.5263503281625865e-05
ENSMUSG00000062101,Zfp119b,0.0018382352941900362,4.331221435599375e-05
ENSMUSG00000038982,Bloc1s5,0.005376344086260034,0.0001197072860474218
ENSMUSG00000035372,1810055G02Rik,0.0025445292624299634,5.83907482610229e-05
ENSMUSG00000050295,Foxc1,0.0018050541518000154,4.385045684541569e-05
ENSMUSG00000032218,Ccnb2,0.0025062656645200086,5.185246175369671e-05
ENSMUSG00000056698,Elmod3,0.0026178010472399753,5.35766013576047e-05
ENSMUSG00000039682,Lap3,0.0019230769232699606,3.642556406735803e-05
ENSMUSG00000045620,Cimap1c,0.003623188405060009,7.439660360338236e-05
ENSMUSG00000078765,U2af1l4,0.004524886877539977,9.377341985583274e-05
ENSMUSG00000049305,Ccdc71,0.00230414746517002,5.0164577656203764e-05
ENSMUSG00000042477,Tfap2e,0.002257336342830017,4.948921801489944e-05
ENSMUSG00000056054,S100a8,0.011111111111899948,0.0002689030846809752
ENSMUSG00000046841,Ckap4,0.0017361111112700167,4.164183898546007e-05
ENSMUSG00000039323,Igfbp2,0.0032679738563099817,7.580139859882809e-05
ENSMUSG00000013236,Ptprs,0.0005241090141300034,1.0984075602414059e-05
ENSMUSG00000040658,Dnph1,0.0057471264366199745,0.00012378882374715274
ENSMUSG00000003062,Stard3nl,0.00423728813467999,8.416232174716202e-05
ENSMUSG00000044361,BC024139,0.0012936610615999714,2.6885354972660526e-05
ENSMUSG00000046798,Cldn12,0.004081632653159976,8.773545850680419e-05
ENSMUSG00000041120,Nbl1,0.005586592178989977,0.0001308323016849592
ENSMUSG00000036352,Ubac1,0.002439024390209987,5.1666999307972386e-05
ENSMUSG00000034777,Vax2,0.003412969283649965,7.316166174513429e-05
ENSMUSG00000051499,Zfp786,0.0012853470444299893,2.6010550075356772e-05
ENSMUSG00000040985,Sun3,0.15569923371656008,0.0030949822906684386
ENSMUSG00000042489,Clspn,0.0007598784194800031,1.623581648927301e-05
ENSMUSG00000053490,Trim60,0.002141327623690013,4.020598679031681e-05
ENSMUSG00000059832,Kprp,0.001519756838609952,3.591748057054756e-05
ENSMUSG00000046000,Naa11,0.004566210045780057,0.00010814208651789057
ENSMUSG00000035580,Kcnh8,0.0009066183138399815,1.677792347592316e-05
ENSMUSG00000043251,Exoc3l,0.001351351351319978,2.8887439442467644e-05
ENSMUSG00000063820,Arl9,0.007462686567099947,0.00014670559281101296
ENSMUSG00000048142,Nat8l,0.003333333333360001,8.260383551241797e-05
ENSMUSG00000031766,Slc12a3,0.000997008972949966,2.0578803146496447e-05
ENSMUSG00000062713,Sim2,0.0015197568387599549,3.027189558182453e-05
ENSMUSG00000036275,9530068E07Rik,0.0038461538459199983,8.166954869297401e-05
ENSMUSG00000023175,Bsg,0.0025641025649699566,5.1439919864604775e-05
ENSMUSG00000054519,Zfp867,0.0021097046405999954,4.471582605203169e-05
ENSMUSG00000039959,Hip1,0.0009708737865119947,2.1131090318559968e-05
ENSMUSG00000033998,Kcnk1,0.002967359050599959,7.500535009576982e-05
ENSMUSG00000028773,Fabp3,0.007462686567459949,0.000182173050061623
ENSMUSG00000060336,Zfp937,0.001984126984009993,4.825564939939275e-05
ENSMUSG00000040102,Klhl42,0.002024291497730019,4.603349466287551e-05
ENSMUSG00000034880,Mrpl34,0.010752688172399964,0.00026262717664456197
ENSMUSG00000039294,Cybc1,0.00531914893624001,0.0001112439621312483
ENSMUSG00000051136,Ghsr,0.00273972602695004,6.408408731492335e-05
ENSMUSG00000054568,Usp17la,0.0018975332072399978,3.722731647507533e-05
ENSMUSG00000031671,Setd6,0.0021097046404000147,4.317970749471338e-05
ENSMUSG00000039873,Neurl2,0.0034965034972199837,7.382816044348493e-05
ENSMUSG00000043050,Tnp2,0.008474576271070051,0.0002333291873523356
ENSMUSG00000032028,Nxpe2,0.0017889087658400065,3.387867333651578e-05
ENSMUSG00000033774,Npbwr1,0.0030303030309499625,6.792004742783636e-05
ENSMUSG00000038860,Garnl3,0.008473105432938775,0.00031048021707197836
ENSMUSG00000035047,Kri1,0.0014164305950999942,3.497824179733441e-05
ENSMUSG00000054814,Usp46,0.0027247956405100082,5.485713181355342e-05
ENSMUSG00000048752,Prss50,0.002272727273039978,4.609099938944181e-05
ENSMUSG00000020075,Ddx21,0.001173708920110002,2.4179926821750677e-05
ENSMUSG00000032570,Atp2c1,0.0010881392821700127,2.0788179388565924e-05
ENSMUSG00000054951,9130008F23Rik,0.005494505495299928,0.00011718366083506735
ENSMUSG00000035351,Nup37,0.0030581039755800035,5.8496121545419024e-05
ENSMUSG00000038637,Lrrc56,0.0018083182641100105,3.922614324798528e-05
ENSMUSG00000041406,Firrm,0.0011061946901899972,2.1356105317450077e-05
ENSMUSG00000021572,Cep72,0.0015455950538600023,3.0359754037505045e-05
ENSMUSG00000038605,Samd10,0.004926108374019977,0.0001035580866355172
ENSMUSG00000036760,Kcnk9,0.002481389578200002,5.2495458729685895e-05
ENSMUSG00000040740,Slc25a34,0.0031347962382900045,7.248407567455703e-05
ENSMUSG00000050192,Eif5a2,0.006493506494090023,0.00014550653830830218
ENSMUSG00000034121,Mks1,0.0017793594309600032,3.588211182792698e-05
ENSMUSG00000033208,S100b,0.010752688172100002,0.0003131852945541774
ENSMUSG00000042772,Smg7,0.060545390073958566,0.001549325117794841
ENSMUSG00000032640,Chsy1,0.00124843945030001,2.5281814780482853e-05
ENSMUSG00000038691,Mbd3l1,0.0053475935823000115,0.00011153261179368704
ENSMUSG00000036766,Dner,0.0013550135502599942,2.6783187414526492e-05
ENSMUSG00000034023,Fancd2,0.0006891798756200013,1.3156610619338535e-05
ENSMUSG00000051705,Senp8,0.004504504505430008,8.784252064495966e-05
ENSMUSG00000046922,Gpr6,0.002747252747060026,6.155294595521479e-05
ENSMUSG00000037280,Galnt6,0.0016051364360000005,3.289887963263654e-05
ENSMUSG00000048677,Tpcn2,0.0013661202185399858,2.9677488438384398e-05
ENSMUSG00000028435,Aqp3,0.003412969283169973,7.446632661337101e-05
ENSMUSG00000046351,Zfp322a,0.0024330900245500015,5.1957309645620096e-05
ENSMUSG00000043461,Sptssb,0.012987012987699952,0.00030941813412653903
ENSMUSG00000042498,Radx,0.0034643646568633087,0.00015305959185281894
ENSMUSG00000040690,Col16a1,0.0006325110690700003,1.5138715210288817e-05
ENSMUSG00000039496,Cdnf,0.005319148936239986,0.00011278333441294034
ENSMUSG00000033520,Idi2,0.004385964913080057,9.358240353110794e-05
ENSMUSG00000043998,Mgat2,0.002257336342900015,4.209388015481833e-05
ENSMUSG00000055401,Fbxo6,0.003378378379039943,6.637313554656831e-05
ENSMUSG00000032601,Prkar2a,0.002481389578320002,4.957025592106343e-05
ENSMUSG00000055540,Epha6,0.0008841732980699873,1.5772380905088077e-05
ENSMUSG00000040751,Lat2,0.004901960784149995,0.0001087411012645928
ENSMUSG00000032446,Eomes,0.0014124293787900004,2.8128685507449652e-05
ENSMUSG00000047139,Cd24a,0.01298701298759995,0.00031705923864610127
ENSMUSG00000032739,Pram1,0.001479289940799996,3.364252163978813e-05
ENSMUSG00000054453,Sytl5,0.001326259947849995,2.5035843302742483e-05
ENSMUSG00000046096,Mosmo,0.005952380952579991,0.0001260583442937447
ENSMUSG00000051956,Rnf133,0.0029411764707999635,5.564252094070176e-05
ENSMUSG00000037343,Taf2,0.0008340283568160117,1.525783420516341e-05
ENSMUSG00000040356,Skic2,0.0008032128514699898,1.670578732916706e-05
ENSMUSG00000041782,Lad1,0.0018903591681499938,4.231216867917973e-05
ENSMUSG00000020493,Prr11,0.0027100270998700274,5.718297682403343e-05
ENSMUSG00000096788,Rhox2e,0.00520833333309002,0.00011436689950368693
ENSMUSG00000050558,Prokr2,0.002617801047259973,5.374966216568569e-05
ENSMUSG00000031519,Asb5,0.0030303030312199496,5.876430505754402e-05
ENSMUSG00000039646,Vasn,0.0014836795247099891,3.042859306125744e-05
ENSMUSG00000057858,Fam204a,0.004219409282799992,0.00010124163699933494
ENSMUSG00000052957,Gas1,0.08963689371842366,0.0022148426704506844
ENSMUSG00000026222,Sp100,0.0016891891895699368,3.277072138847917e-05
ENSMUSG00000022141,Nipbl,0.03033662337857044,0.0006060042404735194
ENSMUSG00000044950,Pwwp2a,0.2179210917857474,0.00453175782533661
ENSMUSG00000041571,Selenow,0.011108273748363632,0.00026309481289827795
ENSMUSG00000043670,Diras1,0.005025125628180004,0.0001281803969448891
ENSMUSG00000078931,Pdf,0.0043103448275600125,9.766148926430824e-05
ENSMUSG00000037997,Parp11,0.003012048192570022,6.032778943974586e-05
ENSMUSG00000039887,Alg14,0.0045871559638000145,9.457507340978515e-05
ENSMUSG00000055933,Oosp3,0.005102040815810003,0.00010417359140233083
ENSMUSG00000036463,4930544G11Rik,0.005154639175579982,0.00010894544188157152
ENSMUSG00000043008,Klhl6,0.0016129032249100092,3.0796263465986286e-05
ENSMUSG00000061559,Skic8,0.0032679738562499967,6.56638528094145e-05
ENSMUSG00000048076,Arf1,0.005494505495389925,0.00011808261716726829
ENSMUSG00000046668,Cxxc5,0.003144654087599995,6.994954684976433e-05
ENSMUSG00000038279,Nop2,0.0012578616352199915,2.6257812598922517e-05
ENSMUSG00000046743,Fat4,0.0002007226013600056,3.728931388224156e-06
ENSMUSG00000024426,Atat1,0.18017409361792047,0.003997311648352966
ENSMUSG00000045648,Vwc2l,0.00448430493306998,0.00010234653026793496
ENSMUSG00000032769,Trpa1,0.0008880994675200023,1.672510382174227e-05
ENSMUSG00000012126,Ubxn11,0.002061855670740052,4.6557812370965075e-05
ENSMUSG00000021098,4930447C04Rik,0.0017391304347299978,4.261603065006458e-05
ENSMUSG00000040760,Appl1,0.0014124293786899943,2.817748980732388e-05
ENSMUSG00000037393,Nmur2,0.0025252525249099622,5.071680154635598e-05
ENSMUSG00000105096,Gbp10,0.0016339869281299776,3.482969525465137e-05
ENSMUSG00000050854,Tmem125,0.00460829493102996,0.00011544159665005286
ENSMUSG00000026156,B3gat2,0.0030769230769299443,6.0625770823756864e-05
ENSMUSG00000047789,Slc38a9,0.0017825311936199456,3.4219901306476216e-05
ENSMUSG00000052688,Rab7b,0.004999999999999994,0.00010339562700563994
ENSMUSG00000045665,Mfsd5,0.0022172949000400072,4.7143164534000586e-05
ENSMUSG00000021504,B4galt7,0.003048780488499994,6.258940976942014e-05
ENSMUSG00000039405,Prss23,0.0026109660577599905,5.17586390304964e-05
ENSMUSG00000032368,Zic1,0.002232142857369988,4.88560985517228e-05
ENSMUSG00000031389,Arhgap4,0.0010460251052800014,2.1276401520938152e-05
ENSMUSG00000040888,Gfer,0.005025125628239994,0.00011048306984114184
ENSMUSG00000036502,Tmem255a,0.0028409090909000097,5.4215404356021094e-05
ENSMUSG00000003031,Cdkn1b,0.005050505051159953,0.00010722248686893705
ENSMUSG00000034484,Snx2,0.0019230769231099662,3.9141931841216884e-05
ENSMUSG00000038485,Socs7,0.0017241379314100196,3.4854088235366146e-05
